sentence,label
"For confidenti -ality reasons , BRENNTAG SE do not disclose the exact number of complaints by type .",0
"For Brenntag Benelux and Multisol , data from countries in Africa are included , in which Brenntag Benelux and Multisol operate .",0
Continental AG are convinced that acting sustainably will increase Continental AG capacity for innovation and Continental AG future viability by opening Continental AG company to change and helping identify risk s and opportunities at an early stage .,0
"Continental AG are working to create electrified , automated and connected mobility that contributes to clean air and accidentfree , comfortable driving .",1
"In addition , Continental AG are investing heavily in technologies for zeroemission mobility .",1
"Of 510 ( 2015 : 502 ) domestic and foreign companies that Continental Aktiengesellschaft inco rporates according to the regulations of IFRS 10 or that are classified as joint arrangements or associated companies , 396 ( 2015 : 386 ) are fully consolidated and 114 ( 2015 : 116 ) are accounted for using the equity method .",0
the Automotive Group are in turn divided into a total of five divisions and 29 business units depending on the product or product group .,0
"the Automotive Groupis made up of three divisions : Chassis & Safety , Powertrain and Interior .",0
"three divisions : Chassis & Safety , Powertrain and Interior generate around 60 % of consolidated sales .",0
"three divisions : Chassis & Safety , Powertrain and Interior generate around 40 % of consolidated sales .",0
"The corporate culture and values of Continental AG establish and promote a common understanding of Continental AG cooperation , which spans organizational and geographical boundaries .",0
"› Technical products : Co ntiTech , Schwingmetall , BeneckeKaliko , Phoenix , Continental Elite › Automotive : Continental AG , ATE , VDO › Tires : Continental AG , General Tire , Uniroyal , Semperit , Barum , Gislaved , Mabor , Viking , Matador , Sime Tyres , Euzkadi Continental AG operates at 427 locations in 56 countries : › Europe : Austria , Belgium , the Cz ech Republic , Denmark , Finland , France , Germany , Greece , Hungary , Italy , Kazakhstan , Ireland , the Netherlands , Norway , Poland , Portugal , Romania , Russia , Serbia , Slovakia , Slovenia , Spain , Sweden , Switzerland , Turkey , Ukraine , the U.K. › North America : Canada , Mexico , the U.S. › South America : Argentina , Brazil , Chile , Columbia , Ecuador , Peru , Venezuela › Africa : Algeria , Ghana , Botswana , Morocco , the Republic of South Africa › Asia : China , India , Indonesia , Japan , Malaysia , the Philippines , Singapore , South Korea , Sri Lanka , Taiwan , Thailand , the United Arab Emirates , Vietnam › Australia Continental AG is a stock corporation under German law .",0
Continental AG is listed on the German stock index ( DAX ) .,0
"our four values : Trust , Passion To Win , Freedom To Act and For One Another form a basis that helps guide Continental AG in the way Continental AG interact with customers and business partners , work with one another , and resolve conflicts of interest .",0
Trust : Continental AG earn the trust Continental AG give .,0
Trust is the basis for everything Continental AG do and the prerequisite for Continental AG success .,0
Continental AG justify the trust that has been placed in Continental AG .,0
Continental AG have the passion to win .,0
Continental AG want to create value continuously .,1
"For this , Continental AG give Continental AG best .",0
Continental AG motivate people to selforganize people work and take responsibility for the results .,0
› For One Another : Continental AG attain top value with Continental AG team spirit as one .,0
Continental AG combine Continental AG forces and put aside individual interests .,0
"In this way , Continental AG achieve the greatest possible success for Continental AG",0
"Scandinavian Countries ( PY : 5.2%)Other Europe ( PY : 5.1%)USA and Canada ( PY : 24.2 % ) Asia , Australia , and Africa ( PY : 4.5 % ) Unidentified ( PY : 6.7 % ) 24.2%15.4%6.0%6.2 % 4.3%5.6%19.5%3.1%15.7 % 8 AG Sustainability Report 2016 Company Profile › Stifterverband für die Deutsche Wissenschaft [ Donors ’ Association for German Science ] › Verband der Automobilindustrie ( VDA ) [ German Association of the Automotive Industry ] › Verband für Sicherheit , Gesundheit und Umweltschutz bei der Arbeit ( VDSI ) [ German Association for Safety , Health and Environmental Protection at Work ] › Verein Deutscher Ingenieure ( VDI ) [ Association of Ge rman Engineers ] › Verein zur Förderung des Betrieblichen Brandschutzes Niedersachsen ( vfbb ) [ German Association to Promote Operational Fire Protection in Lower Saxony ] › Wirtschaftsverband der deutschen Kautschukindustrie ( wdk ) [ Trade Association of th e German Rubber Industry ] › Wissensfabrik – Unternehmen für Deutschland [ Knowledge Factory – Companies for Germany ] › Zentrale zur Bekämpfung unlauteren Wettbewerbs [ German Center for Combating Unfair Competition",0
› Continental AG is a member of a wo rk group of the “ Sustainable Natural Rubber Initiative . ” ›,0
"In addition , companies of Continental AG have signed further ( country-)specific codes or de clarations of commitment .",0
"For example , Continental Reifen Deutschland GmbH has signed the “ Gemeinsame Erklärung Erfolgsfaktor Familie ” [ Joint Declaration on the Family as a Success Factor ] . Continental AG Sustainability Report 2016 Corporate Governance 10246 9 Management Approach Continental AG uses the Corporate Governance Principles , the Corporate Guidelines ( BASICS ) , Continental AG Corporate Social Responsibility Principles and the Code of Conduct as a basis for Continental AG continuous fight against corruption and bribery .",0
"The Continental Executive Board is firmly committed to the Corporate Governance Principles , the Corporate Guidelines ( BASICS ) , our Corporate Social Responsibility Principles and the Code of Conduct as a basis for its continuous fight against corruption and bribery and that of “ zero tolerance , ” particularly with regard to corruption and antitrust violations .",0
