sentence,label
"In air freight , the company are working together with the company major airline partners and competitors to establish a standardized platform to gain better and more comparable transparency over the efficiency of air transport to further minimize our environmental impacts .",1
"CR Report sets out what we mean by respect for human rights and fair working conditions , in the same way as these are also understood by Deutsche Post DHL Group employees : 37 MULTI YEAR OVERVIEW EMPLOYEES SOCIETY Deutsche Post DHL Group ENVIRONMENTRESILIENCE & INTEGRITYIDENTIFYING RISKS , COMPLYING WITH GUIDELINES Internal Audit",0
"Deutsche Post measure the success of Deutsche Post human resources manage- ment measures with the help of the HR Scorecard , which Deutsche Post use to track and evaluate Deutsche Post KPIs and other Group wide human resources targets .",0
The increasingly positive results of Deutsche Post DHL Group annual Employee Opinion Survey show that Deutsche Post DHL Group are getting closer to become every year .,1
Internal control system and risk management Diligent corporate management and good corporate governance also require that Continental AG deal with risks responsibly .,0
"the company want to create value for the company customers by simplifying and automating logistics processes , and , at the same time , make supply chains more secure and stable .",1
"In this spirit , Express are using the Group wide Certified initiative to make Express em ployees the best in the business .",1
"used ensures ALLIANZ GROUP focuses on the risks , opportunities , issues and impacts that matter most to ALLIANZ GROUP stakeholders , and which ALLIANZ GROUP has the ability to influence .",0
Economic target : Deutsche Post DHL Group want more than 50 % of Deutsche Post DHL Group sales to incorporate environmentally friendly products and green logistics solutions .,1
This year Deutsche Post DHL Group want HR to make a clear and visible contribution to the worldwide success of our business in all of Deutsche Post DHL Group divisions .,1
WORKING TOGETHER FOR SHARED SUCCESSSee COMPANY PROFILE and GRAPH SUPPLY CHAIN on pages 6 and 7.2015 the Board of Management scoring : SILVER STATUS FOR BRENNTAGSUPPLY CHAIN RESPONSIBILITYConnecting Chemistry Brenntag AG SUSTAINABILITY REPORT,1
"as well , Deutsche Post strive to either increase Deutsche Post use of green electri city or establish renewable sources wherever renewable sources are not yet available .",1
Continental AG should have professional experience in the automotive industry or other industries in which Continental AG operates .,0
"In addition , Deutsche Post DHL Group have committed to joining partner organizations in planting one million trees each year to support forest conservation .",1
"ALLIANZ GROUP are also an active member of climate related industry associations and initiatives like the Munich Climate Insurance Initiative , the Climate Finance Lab , the Accelerating Sustainable Finance initiative , the Geneva Association , ClimateWise , RE100 , and others .",0
"n Society & engagement Express mobilize Express core strengths and competencies as the world ’s leading mail and logistics company for the good of society and the environment , and encour age Express employees to engage as volunteers in local com munities and causes .",1
"As a member of the Clean Cargo Working Group , the company are working towards greater sustainability in ocean freight shipping .",1
"Page 32 : © Wirtschaftschemiker der Westfälischen Wilhelms - Universität Münster e. V . ; Page 39 : © Chemical Educational Foundation ; other pictures : BRENNTAGWE , Shutterstock and SUSTAINABILITY REPORT is a translation of the original German version .",0
"Deutsche Post DHL Group Corporate Investment Policy , for example , specifies that Deutsche Post DHL Group may not make a replacement purchase if t he replacement is not more energy efficient than t he replacement predecessor model or does not at least offer other environmental advantages .",1
And have ’s what Deutsche Post DHL Group is offering I with I training to be come a profes sional truck driver .,0
"Brenntag AG see Brenntag AG as part of many local communities , as a “ corporate citizen ” , and Brenntag AG maintain a close dialogue with many local communities .",0
"CHEMICAL MANUFACTURERS PURCHASING TRANSPORT STORAGE/ Network with more than 530 locations in 74 countries/ Local purchasing teams and global sourcing organization with more than 1,000 experts / Cost of materials in 2015 : EUR 8.02 billion/ Several thousand suppliers worldwide/ Full - line product portfolio with more than 10,000 industrial and specialty chemical productsOur suppliersCREATING VALUE – A CENTRAL FUNCTION IN THE SUPPLY CHAIN BRENNTAGWEslogan “ ConnectingChemistry ” stands for BRENNTAGWE self - image as well as BRENNTAGWE ob -jective and the promise that BRENNTAGWE make to all of BRENNTAGWE partners in the supply chain .",0
